design,card,domain,combo,perm,choiceset,option_1,option_2,option_3,option_4,response,order,gender,educ,region,race,age_cross
704,4,4,5,9,bd,2,4,,,2,7,1,4,4,1,2
704,5,5,6,12,dc,4,3,,,4,12,1,4,4,1,2
704,6,6,8,22,bda,2,4,1,,1,2,1,4,4,1,2
704,7,7,9,26,adc,1,4,3,,4,15,1,4,4,1,2
704,8,8,8,21,bad,2,1,4,,2,3,1,4,4,1,2
704,9,9,11,60,dcba,4,3,2,1,2,6,1,4,4,1,2
704,10,10,8,22,bda,2,4,1,,1,9,1,4,4,1,2
704,11,11,9,26,adc,1,4,3,,4,13,1,4,4,1,2
704,12,12,5,10,db,4,2,,,4,8,1,4,4,1,2
704,13,13,11,49,cabd,3,1,2,4,2,1,1,4,4,1,2
704,14,14,8,22,bda,2,4,1,,1,16,1,4,4,1,2
704,15,15,7,16,bca,2,3,1,,2,14,1,4,4,1,2
704,16,16,3,6,da,4,1,,,1,11,1,4,4,1,2
704,17,1,2,4,ca,3,1,,,3,21,1,4,4,1,2
704,18,2,11,53,cdab,3,4,1,2,2,26,1,4,4,1,2
704,19,3,11,41,adbc,1,4,2,3,4,20,1,4,4,1,2
704,20,4,8,20,adb,1,4,2,,1,23,1,4,4,1,2
704,21,5,11,60,dcba,4,3,2,1,4,28,1,4,4,1,2
704,22,6,10,36,dcb,4,3,2,,3,18,1,4,4,1,2
704,23,7,3,5,ad,1,4,,,4,31,1,4,4,1,2
704,24,8,1,2,ba,2,1,,,2,19,1,4,4,1,2
704,25,9,7,13,abc,1,2,3,,2,22,1,4,4,1,2
704,26,10,6,12,dc,4,3,,,3,25,1,4,4,1,2
704,27,11,4,8,cb,3,2,,,3,29,1,4,4,1,2
704,28,12,1,1,ab,1,2,,,1,24,1,4,4,1,2
704,29,13,2,4,ca,3,1,,,1,17,1,4,4,1,2
704,30,14,5,10,db,4,2,,,4,32,1,4,4,1,2
704,31,15,4,7,bc,2,3,,,2,30,1,4,4,1,2
704,32,16,2,4,ca,3,1,,,1,27,1,4,4,1,2
705,1,1,6,12,dc,4,3,,,4,2,2,1,2,1,1
705,2,2,5,9,bd,2,4,,,2,16,2,1,2,1,1
705,3,3,6,11,cd,3,4,,,3,9,2,1,2,1,1
705,4,4,3,5,ad,1,4,,,4,14,2,1,2,1,1
705,5,5,7,17,cab,3,1,2,,3,13,2,1,2,1,1
705,6,6,8,22,bda,2,4,1,,4,4,2,1,2,1,1
705,7,7,11,57,dbac,4,2,1,3,2,5,2,1,2,1,1
705,8,8,5,10,db,4,2,,,2,15,2,1,2,1,1
705,9,9,8,23,dab,4,1,2,,2,7,2,1,2,1,1
705,10,10,11,44,badc,2,1,4,3,1,3,2,1,2,1,1
705,11,11,9,26,adc,1,4,3,,3,11,2,1,2,1,1
705,12,12,1,1,ab,1,2,,,1,10,2,1,2,1,1
705,13,13,6,11,cd,3,4,,,3,6,2,1,2,1,1
705,14,14,6,12,dc,4,3,,,3,1,2,1,2,1,1
705,15,15,10,35,dbc,4,2,3,,4,8,2,1,2,1,1
705,16,16,5,9,bd,2,4,,,4,12,2,1,2,1,1
705,17,1,3,5,ad,1,4,,,4,18,2,1,2,1,1
705,18,2,1,1,ab,1,2,,,1,32,2,1,2,1,1
705,19,3,1,2,ba,2,1,,,2,25,2,1,2,1,1
705,20,4,5,10,db,4,2,,,4,30,2,1,2,1,1
705,21,5,8,19,abd,1,2,4,,4,29,2,1,2,1,1
705,22,6,7,16,bca,2,3,1,,2,20,2,1,2,1,1
705,23,7,2,3,ac,1,3,,,3,21,2,1,2,1,1
705,24,8,4,8,cb,3,2,,,2,31,2,1,2,1,1
705,25,9,9,27,cad,3,1,4,,4,23,2,1,2,1,1
705,26,10,2,3,ac,1,3,,,1,19,2,1,2,1,1
705,27,11,10,36,dcb,4,3,2,,3,27,2,1,2,1,1
705,28,12,5,9,bd,2,4,,,4,26,2,1,2,1,1
705,29,13,10,33,cbd,3,2,4,,2,22,2,1,2,1,1
705,30,14,2,3,ac,1,3,,,1,17,2,1,2,1,1
705,31,15,5,10,db,4,2,,,4,24,2,1,2,1,1
705,32,16,9,26,adc,1,4,3,,3,28,2,1,2,1,1
706,1,1,7,13,abc,1,2,3,,3,7,1,3,3,1,2
706,2,2,7,18,cba,3,2,1,,1,2,1,3,3,1,2
706,3,3,4,7,bc,2,3,,,3,9,1,3,3,1,2
706,4,4,1,1,ab,1,2,,,2,16,1,3,3,1,2
706,5,5,8,20,adb,1,4,2,,4,8,1,3,3,1,2
706,6,6,10,32,bdc,2,4,3,,3,11,1,3,3,1,2
706,7,7,11,42,adcb,1,4,3,2,3,15,1,3,3,1,2
706,8,8,2,4,ca,3,1,,,1,10,1,3,3,1,2
706,9,9,9,26,adc,1,4,3,,1,12,1,3,3,1,2
706,10,10,2,3,ac,1,3,,,1,1,1,3,3,1,2
706,11,11,8,24,dba,4,2,1,,1,13,1,3,3,1,2
706,12,12,4,8,cb,3,2,,,2,4,1,3,3,1,2
706,13,13,9,25,acd,1,3,4,,3,5,1,3,3,1,2
706,14,14,9,30,dca,4,3,1,,1,14,1,3,3,1,2
706,15,15,10,33,cbd,3,2,4,,2,6,1,3,3,1,2
706,16,16,10,35,dbc,4,2,3,,4,3,1,3,3,1,2
706,17,1,11,43,bacd,2,1,3,4,3,23,1,3,3,1,2
706,18,2,4,7,bc,2,3,,,2,18,1,3,3,1,2
706,19,3,2,4,ca,3,1,,,1,25,1,3,3,1,2
706,20,4,10,34,cdb,3,4,2,,3,32,1,3,3,1,2
706,21,5,1,1,ab,1,2,,,2,24,1,3,3,1,2
706,22,6,3,5,ad,1,4,,,1,27,1,3,3,1,2
706,23,7,2,4,ca,3,1,,,3,31,1,3,3,1,2
706,24,8,11,51,cbad,3,2,1,4,1,26,1,3,3,1,2
706,25,9,3,5,ad,1,4,,,1,28,1,3,3,1,2
706,26,10,3,6,da,4,1,,,1,17,1,3,3,1,2
706,27,11,10,32,bdc,2,4,3,,2,29,1,3,3,1,2
706,28,12,3,5,ad,1,4,,,4,20,1,3,3,1,2
706,29,13,3,6,da,4,1,,,1,21,1,3,3,1,2
706,30,14,3,5,ad,1,4,,,1,30,1,3,3,1,2
706,31,15,11,44,badc,2,1,4,3,1,22,1,3,3,1,2
706,32,16,2,4,ca,3,1,,,1,19,1,3,3,1,2
707,1,1,3,6,da,4,1,,,1,7,1,6,1,1,3
707,2,2,1,2,ba,2,1,,,2,4,1,6,1,1,3
707,3,3,2,4,ca,3,1,,,1,10,1,6,1,1,3
707,4,4,7,18,cba,3,2,1,,2,2,1,6,1,1,3
707,5,5,4,8,cb,3,2,,,2,12,1,6,1,1,3
707,6,6,7,16,bca,2,3,1,,2,13,1,6,1,1,3
707,7,7,5,9,bd,2,4,,,4,15,1,6,1,1,3
707,8,8,11,39,acbd,1,3,2,4,1,14,1,6,1,1,3
707,9,9,6,12,dc,4,3,,,4,3,1,6,1,1,3
707,10,10,8,23,dab,4,1,2,,2,9,1,6,1,1,3
707,11,11,1,2,ba,2,1,,,2,1,1,6,1,1,3
707,12,12,7,16,bca,2,3,1,,1,6,1,6,1,1,3
707,13,13,4,8,cb,3,2,,,3,5,1,6,1,1,3
707,14,14,1,2,ba,2,1,,,1,11,1,6,1,1,3
707,15,15,9,25,acd,1,3,4,,3,8,1,6,1,1,3
707,16,16,11,55,dabc,4,1,2,3,2,16,1,6,1,1,3
707,17,1,10,36,dcb,4,3,2,,2,23,1,6,1,1,3
707,18,2,11,41,adbc,1,4,2,3,4,20,1,6,1,1,3
707,19,3,1,1,ab,1,2,,,1,26,1,6,1,1,3
707,20,4,1,2,ba,2,1,,,2,18,1,6,1,1,3
707,21,5,9,27,cad,3,1,4,,1,28,1,6,1,1,3
707,22,6,1,2,ba,2,1,,,2,29,1,6,1,1,3
707,23,7,8,23,dab,4,1,2,,4,31,1,6,1,1,3
707,24,8,1,2,ba,2,1,,,1,30,1,6,1,1,3
707,25,9,4,8,cb,3,2,,,3,19,1,6,1,1,3
707,26,10,6,12,dc,4,3,,,3,25,1,6,1,1,3
707,27,11,3,6,da,4,1,,,4,17,1,6,1,1,3
707,28,12,11,48,bdca,2,4,3,1,1,22,1,6,1,1,3
707,29,13,7,18,cba,3,2,1,,3,21,1,6,1,1,3
707,30,14,11,52,cbda,3,2,4,1,1,27,1,6,1,1,3
707,31,15,2,3,ac,1,3,,,3,24,1,6,1,1,3
707,32,16,2,3,ac,1,3,,,3,32,1,6,1,1,3
708,1,1,5,9,bd,2,4,,,2,24,1,6,3,1,1
708,2,2,11,45,bcad,2,3,1,4,2,32,1,6,3,1,1
708,3,3,6,12,dc,4,3,,,4,18,1,6,3,1,1
708,4,4,8,22,bda,2,4,1,,1,31,1,6,3,1,1
708,5,5,9,27,cad,3,1,4,,3,23,1,6,3,1,1
708,6,6,11,60,dcba,4,3,2,1,3,20,1,6,3,1,1
708,7,7,1,1,ab,1,2,,,2,28,1,6,3,1,1
708,8,8,10,33,cbd,3,2,4,,3,25,1,6,3,1,1
708,9,9,4,8,cb,3,2,,,3,22,1,6,3,1,1
708,10,10,7,16,bca,2,3,1,,2,29,1,6,3,1,1
708,11,11,5,10,db,4,2,,,2,26,1,6,3,1,1
708,12,12,8,24,dba,4,2,1,,2,19,1,6,3,1,1
708,13,13,8,19,abd,1,2,4,,2,21,1,6,3,1,1
708,14,14,1,1,ab,1,2,,,1,27,1,6,3,1,1
708,15,15,6,11,cd,3,4,,,3,30,1,6,3,1,1
708,16,16,1,2,ba,2,1,,,1,17,1,6,3,1,1
708,17,1,11,41,adbc,1,4,2,3,2,8,1,6,3,1,1
708,18,2,6,11,cd,3,4,,,3,16,1,6,3,1,1
708,19,3,1,2,ba,2,1,,,2,2,1,6,3,1,1
708,20,4,7,17,cab,3,1,2,,1,15,1,6,3,1,1
708,21,5,4,8,cb,3,2,,,3,7,1,6,3,1,1
708,22,6,2,4,ca,3,1,,,3,4,1,6,3,1,1
708,23,7,2,4,ca,3,1,,,3,12,1,6,3,1,1
708,24,8,2,4,ca,3,1,,,3,9,1,6,3,1,1
708,25,9,2,3,ac,1,3,,,3,6,1,6,3,1,1
708,26,10,8,23,dab,4,1,2,,4,13,1,6,3,1,1
708,27,11,6,12,dc,4,3,,,4,10,1,6,3,1,1
708,28,12,7,14,acb,1,3,2,,3,3,1,6,3,1,1
708,29,13,2,4,ca,3,1,,,3,5,1,6,3,1,1
708,30,14,7,18,cba,3,2,1,,2,11,1,6,3,1,1
708,31,15,10,31,bcd,2,3,4,,2,14,1,6,3,1,1
708,32,16,11,43,bacd,2,1,3,4,1,1,1,6,3,1,1
709,1,1,1,2,ba,2,1,,,2,1,2,3,3,1,2
709,2,2,6,11,cd,3,4,,,3,9,2,3,3,1,2
709,3,3,5,10,db,4,2,,,4,11,2,3,3,1,2
709,4,4,10,34,cdb,3,4,2,,3,3,2,3,3,1,2
709,5,5,4,7,bc,2,3,,,2,7,2,3,3,1,2
709,6,6,8,21,bad,2,1,4,,2,6,2,3,3,1,2
709,7,7,3,5,ad,1,4,,,1,2,2,3,3,1,2
709,8,8,7,18,cba,3,2,1,,3,4,2,3,3,1,2
709,9,9,10,36,dcb,4,3,2,,3,14,2,3,3,1,2
709,10,10,4,7,bc,2,3,,,3,10,2,3,3,1,2
709,11,11,5,9,bd,2,4,,,2,15,2,3,3,1,2
709,12,12,10,36,dcb,4,3,2,,4,8,2,3,3,1,2
709,13,13,9,25,acd,1,3,4,,3,12,2,3,3,1,2
709,14,14,7,14,acb,1,3,2,,1,5,2,3,3,1,2
709,15,15,11,39,acbd,1,3,2,4,1,13,2,3,3,1,2
709,16,16,7,14,acb,1,3,2,,2,16,2,3,3,1,2
709,17,1,9,25,acd,1,3,4,,4,17,2,3,3,1,2
709,18,2,2,3,ac,1,3,,,1,25,2,3,3,1,2
709,19,3,8,22,bda,2,4,1,,4,27,2,3,3,1,2
709,20,4,3,6,da,4,1,,,1,19,2,3,3,1,2
709,21,5,6,11,cd,3,4,,,3,23,2,3,3,1,2
709,22,6,2,3,ac,1,3,,,1,22,2,3,3,1,2
709,23,7,9,28,cda,3,4,1,,1,18,2,3,3,1,2
709,24,8,4,7,bc,2,3,,,3,20,2,3,3,1,2
709,25,9,5,10,db,4,2,,,2,30,2,3,3,1,2
709,26,10,9,26,adc,1,4,3,,1,26,2,3,3,1,2
709,27,11,2,3,ac,1,3,,,1,31,2,3,3,1,2
709,28,12,11,50,cadb,3,1,4,2,4,24,2,3,3,1,2
709,29,13,5,10,db,4,2,,,4,28,2,3,3,1,2
709,30,14,4,8,cb,3,2,,,3,21,2,3,3,1,2
709,31,15,8,23,dab,4,1,2,,1,29,2,3,3,1,2
709,32,16,4,7,bc,2,3,,,2,32,2,3,3,1,2
710,1,1,6,11,cd,3,4,,,4,23,2,5,3,1,1
710,2,2,7,14,acb,1,3,2,,1,31,2,5,3,1,1
710,3,3,7,16,bca,2,3,1,,3,30,2,5,3,1,1
710,4,4,5,10,db,4,2,,,4,20,2,5,3,1,1
710,5,5,1,1,ab,1,2,,,2,32,2,5,3,1,1
710,6,6,3,6,da,4,1,,,4,19,2,5,3,1,1
710,7,7,10,36,dcb,4,3,2,,4,25,2,5,3,1,1
710,8,8,8,19,abd,1,2,4,,4,22,2,5,3,1,1
710,9,9,8,23,dab,4,1,2,,1,28,2,5,3,1,1
710,10,10,2,4,ca,3,1,,,1,26,2,5,3,1,1
710,11,11,8,19,abd,1,2,4,,2,21,2,5,3,1,1
710,12,12,2,3,ac,1,3,,,1,29,2,5,3,1,1
710,13,13,2,3,ac,1,3,,,3,18,2,5,3,1,1
710,14,14,5,9,bd,2,4,,,2,27,2,5,3,1,1
710,15,15,9,30,dca,4,3,1,,4,24,2,5,3,1,1
710,16,16,7,14,acb,1,3,2,,2,17,2,5,3,1,1
710,17,1,10,33,cbd,3,2,4,,2,7,2,5,3,1,1
710,18,2,8,23,dab,4,1,2,,1,15,2,5,3,1,1
710,19,3,4,7,bc,2,3,,,3,14,2,5,3,1,1
710,20,4,2,4,ca,3,1,,,3,4,2,5,3,1,1
710,21,5,5,10,db,4,2,,,2,16,2,5,3,1,1
710,22,6,1,2,ba,2,1,,,2,3,2,5,3,1,1
710,23,7,8,20,adb,1,4,2,,4,9,2,5,3,1,1
710,24,8,4,8,cb,3,2,,,2,6,2,5,3,1,1
710,25,9,10,33,cbd,3,2,4,,2,12,2,5,3,1,1
710,26,10,4,7,bc,2,3,,,2,10,2,5,3,1,1
710,27,11,7,13,abc,1,2,3,,2,5,2,5,3,1,1
710,28,12,1,1,ab,1,2,,,1,13,2,5,3,1,1
710,29,13,9,27,cad,3,1,4,,3,2,2,5,3,1,1
710,30,14,1,1,ab,1,2,,,1,11,2,5,3,1,1
710,31,15,8,21,bad,2,1,4,,2,8,2,5,3,1,1
710,32,16,2,4,ca,3,1,,,3,1,2,5,3,1,1
711,1,1,1,1,ab,1,2,,,1,20,2,2,3,3,1
711,2,2,9,29,dac,4,1,3,,1,17,2,2,3,3,1
711,3,3,5,9,bd,2,4,,,4,18,2,2,3,3,1
711,4,4,4,7,bc,2,3,,,2,24,2,2,3,3,1
711,5,5,9,28,cda,3,4,1,,3,25,2,2,3,3,1
711,6,6,11,56,dacb,4,1,3,2,2,19,2,2,3,3,1
711,7,7,1,1,ab,1,2,,,1,29,2,2,3,3,1
711,8,8,8,24,dba,4,2,1,,2,21,2,2,3,3,1
711,9,9,8,19,abd,1,2,4,,4,31,2,2,3,3,1
711,10,10,4,7,bc,2,3,,,2,23,2,2,3,3,1
711,11,11,2,3,ac,1,3,,,3,22,2,2,3,3,1
711,12,12,1,1,ab,1,2,,,2,32,2,2,3,3,1
711,13,13,1,2,ba,2,1,,,2,27,2,2,3,3,1
711,14,14,11,42,adcb,1,4,3,2,4,30,2,2,3,3,1
711,15,15,10,31,bcd,2,3,4,,2,26,2,2,3,3,1
711,16,16,11,40,acdb,1,3,4,2,1,28,2,2,3,3,1
711,17,1,10,33,cbd,3,2,4,,3,4,2,2,3,3,1
711,18,2,2,4,ca,3,1,,,1,1,2,2,3,3,1
711,19,3,6,12,dc,4,3,,,4,2,2,2,3,3,1
711,20,4,6,11,cd,3,4,,,3,8,2,2,3,3,1
711,21,5,4,7,bc,2,3,,,3,9,2,2,3,3,1
711,22,6,4,8,cb,3,2,,,2,3,2,2,3,3,1
711,23,7,4,7,bc,2,3,,,3,13,2,2,3,3,1
711,24,8,2,4,ca,3,1,,,1,5,2,2,3,3,1
711,25,9,1,1,ab,1,2,,,2,15,2,2,3,3,1
711,26,10,7,17,cab,3,1,2,,1,7,2,2,3,3,1
711,27,11,9,26,adc,1,4,3,,4,6,2,2,3,3,1
711,28,12,7,14,acb,1,3,2,,1,16,2,2,3,3,1
711,29,13,11,55,dabc,4,1,2,3,3,11,2,2,3,3,1
711,30,14,9,30,dca,4,3,1,,4,14,2,2,3,3,1
711,31,15,5,10,db,4,2,,,2,10,2,2,3,3,1
711,32,16,10,31,bcd,2,3,4,,4,12,2,2,3,3,1
712,1,1,9,30,dca,4,3,1,,1,11,2,4,3,1,3
712,2,2,8,23,dab,4,1,2,,1,5,2,4,3,1,3
712,3,3,2,3,ac,1,3,,,1,16,2,4,3,1,3
712,4,4,7,15,bac,2,1,3,,3,9,2,4,3,1,3
712,5,5,5,10,db,4,2,,,2,12,2,4,3,1,3
712,6,6,3,6,da,4,1,,,1,2,2,4,3,1,3
712,7,7,10,31,bcd,2,3,4,,3,13,2,4,3,1,3
712,8,8,10,31,bcd,2,3,4,,2,7,2,4,3,1,3
712,9,9,10,33,cbd,3,2,4,,4,4,2,4,3,1,3
712,10,10,9,28,cda,3,4,1,,3,15,2,4,3,1,3
712,11,11,9,30,dca,4,3,1,,3,14,2,4,3,1,3
712,12,12,2,4,ca,3,1,,,3,1,2,4,3,1,3
712,13,13,4,7,bc,2,3,,,3,6,2,4,3,1,3
712,14,14,5,9,bd,2,4,,,4,10,2,4,3,1,3
712,15,15,5,10,db,4,2,,,2,8,2,4,3,1,3
712,16,16,8,23,dab,4,1,2,,2,3,2,4,3,1,3
712,17,1,1,1,ab,1,2,,,1,27,2,4,3,1,3
712,18,2,7,16,bca,2,3,1,,1,21,2,4,3,1,3
712,19,3,8,22,bda,2,4,1,,4,32,2,4,3,1,3
712,20,4,2,4,ca,3,1,,,3,25,2,4,3,1,3
712,21,5,10,34,cdb,3,4,2,,3,28,2,4,3,1,3
712,22,6,7,15,bac,2,1,3,,2,18,2,4,3,1,3
712,23,7,6,11,cd,3,4,,,3,29,2,4,3,1,3
712,24,8,1,2,ba,2,1,,,1,23,2,4,3,1,3
712,25,9,6,11,cd,3,4,,,4,20,2,4,3,1,3
712,26,10,1,1,ab,1,2,,,2,31,2,4,3,1,3
712,27,11,8,19,abd,1,2,4,,1,30,2,4,3,1,3
712,28,12,1,1,ab,1,2,,,2,17,2,4,3,1,3
712,29,13,5,10,db,4,2,,,2,22,2,4,3,1,3
712,30,14,11,56,dacb,4,1,3,2,4,26,2,4,3,1,3
712,31,15,10,35,dbc,4,2,3,,3,24,2,4,3,1,3
712,32,16,4,8,cb,3,2,,,2,19,2,4,3,1,3
713,1,1,5,9,bd,2,4,,,2,24,1,5,3,1,3
713,2,2,6,11,cd,3,4,,,3,28,1,5,3,1,3
713,3,3,11,53,cdab,3,4,1,2,4,22,1,5,3,1,3
713,4,4,3,6,da,4,1,,,1,26,1,5,3,1,3
713,5,5,2,3,ac,1,3,,,3,32,1,5,3,1,3
713,6,6,11,56,dacb,4,1,3,2,3,27,1,5,3,1,3
713,7,7,6,11,cd,3,4,,,4,18,1,5,3,1,3
713,8,8,7,18,cba,3,2,1,,2,20,1,5,3,1,3
713,9,9,2,3,ac,1,3,,,3,25,1,5,3,1,3
713,10,10,11,50,cadb,3,1,4,2,2,19,1,5,3,1,3
713,11,11,5,9,bd,2,4,,,2,17,1,5,3,1,3
713,12,12,8,22,bda,2,4,1,,2,21,1,5,3,1,3
713,13,13,8,24,dba,4,2,1,,4,31,1,5,3,1,3
713,14,14,7,14,acb,1,3,2,,1,29,1,5,3,1,3
713,15,15,4,8,cb,3,2,,,3,23,1,5,3,1,3
713,16,16,8,22,bda,2,4,1,,1,30,1,5,3,1,3
713,17,1,6,12,dc,4,3,,,4,8,1,5,3,1,3
713,18,2,1,1,ab,1,2,,,1,12,1,5,3,1,3
713,19,3,2,4,ca,3,1,,,1,6,1,5,3,1,3
713,20,4,8,20,adb,1,4,2,,2,10,1,5,3,1,3
713,21,5,11,53,cdab,3,4,1,2,2,16,1,5,3,1,3
713,22,6,9,25,acd,1,3,4,,3,11,1,5,3,1,3
713,23,7,2,4,ca,3,1,,,3,2,1,5,3,1,3
713,24,8,5,10,db,4,2,,,2,4,1,5,3,1,3
713,25,9,11,54,cdba,3,4,2,1,4,9,1,5,3,1,3
713,26,10,2,4,ca,3,1,,,1,3,1,5,3,1,3
713,27,11,2,4,ca,3,1,,,1,1,1,5,3,1,3
713,28,12,11,51,cbad,3,2,1,4,2,5,1,5,3,1,3
713,29,13,10,36,dcb,4,3,2,,2,15,1,5,3,1,3
713,30,14,2,4,ca,3,1,,,1,13,1,5,3,1,3
713,31,15,10,35,dbc,4,2,3,,4,7,1,5,3,1,3
713,32,16,1,1,ab,1,2,,,1,14,1,5,3,1,3
714,1,1,11,47,bdac,2,4,1,3,1,14,2,3,3,1,1
714,2,2,1,1,ab,1,2,,,2,1,2,3,3,1,1
714,3,3,10,36,dcb,4,3,2,,4,16,2,3,3,1,1
714,4,4,10,31,bcd,2,3,4,,2,15,2,3,3,1,1
714,5,5,3,5,ad,1,4,,,1,7,2,3,3,1,1
714,6,6,3,6,da,4,1,,,1,4,2,3,3,1,1
714,7,7,5,9,bd,2,4,,,4,10,2,3,3,1,1
714,8,8,3,5,ad,1,4,,,4,5,2,3,3,1,1
714,9,9,3,6,da,4,1,,,1,9,2,3,3,1,1
714,10,10,4,8,cb,3,2,,,2,2,2,3,3,1,1
714,11,11,8,24,dba,4,2,1,,1,6,2,3,3,1,1
714,12,12,11,51,cbad,3,2,1,4,1,8,2,3,3,1,1
714,13,13,4,8,cb,3,2,,,2,12,2,3,3,1,1
714,14,14,3,6,da,4,1,,,4,13,2,3,3,1,1
714,15,15,5,10,db,4,2,,,2,11,2,3,3,1,1
714,16,16,11,53,cdab,3,4,1,2,3,3,2,3,3,1,1
714,17,1,4,8,cb,3,2,,,3,30,2,3,3,1,1
714,18,2,4,7,bc,2,3,,,3,17,2,3,3,1,1
714,19,3,9,30,dca,4,3,1,,4,32,2,3,3,1,1
714,20,4,2,3,ac,1,3,,,1,31,2,3,3,1,1
714,21,5,2,4,ca,3,1,,,1,23,2,3,3,1,1
714,22,6,4,7,bc,2,3,,,2,20,2,3,3,1,1
714,23,7,8,22,bda,2,4,1,,1,26,2,3,3,1,1
714,24,8,7,14,acb,1,3,2,,3,21,2,3,3,1,1
714,25,9,11,50,cadb,3,1,4,2,3,25,2,3,3,1,1
714,26,10,2,3,ac,1,3,,,1,18,2,3,3,1,1
714,27,11,10,36,dcb,4,3,2,,3,22,2,3,3,1,1
714,28,12,1,2,ba,2,1,,,1,24,2,3,3,1,1
714,29,13,1,1,ab,1,2,,,2,28,2,3,3,1,1
714,30,14,7,13,abc,1,2,3,,1,29,2,3,3,1,1
714,31,15,3,6,da,4,1,,,1,27,2,3,3,1,1
714,32,16,6,11,cd,3,4,,,3,19,2,3,3,1,1
715,1,1,11,53,cdab,3,4,1,2,1,11,2,3,2,1,2
715,2,2,9,27,cad,3,1,4,,1,15,2,3,2,1,2
715,3,3,7,16,bca,2,3,1,,3,1,2,3,2,1,2
715,4,4,2,4,ca,3,1,,,1,5,2,3,2,1,2
715,5,5,9,29,dac,4,1,3,,3,2,2,3,2,1,2
715,6,6,2,4,ca,3,1,,,3,3,2,3,2,1,2
715,7,7,3,6,da,4,1,,,4,7,2,3,2,1,2
715,8,8,7,17,cab,3,1,2,,2,14,2,3,2,1,2
715,9,9,2,3,ac,1,3,,,1,12,2,3,2,1,2
715,10,10,2,4,ca,3,1,,,3,13,2,3,2,1,2
715,11,11,5,10,db,4,2,,,4,10,2,3,2,1,2
715,12,12,9,29,dac,4,1,3,,1,9,2,3,2,1,2
715,13,13,1,1,ab,1,2,,,1,4,2,3,2,1,2
715,14,14,7,14,acb,1,3,2,,1,8,2,3,2,1,2
715,15,15,6,12,dc,4,3,,,3,6,2,3,2,1,2
715,16,16,3,6,da,4,1,,,1,16,2,3,2,1,2
715,17,1,10,35,dbc,4,2,3,,2,27,2,3,2,1,2
715,18,2,10,33,cbd,3,2,4,,4,31,2,3,2,1,2
715,19,3,8,22,bda,2,4,1,,4,17,2,3,2,1,2
715,20,4,11,52,cbda,3,2,4,1,4,21,2,3,2,1,2
715,21,5,1,1,ab,1,2,,,2,18,2,3,2,1,2
715,22,6,3,5,ad,1,4,,,1,19,2,3,2,1,2
715,23,7,11,53,cdab,3,4,1,2,3,23,2,3,2,1,2
715,24,8,5,9,bd,2,4,,,2,30,2,3,2,1,2
715,25,9,4,7,bc,2,3,,,2,28,2,3,2,1,2
715,26,10,5,9,bd,2,4,,,2,29,2,3,2,1,2
715,27,11,8,24,dba,4,2,1,,1,26,2,3,2,1,2
715,28,12,8,22,bda,2,4,1,,2,25,2,3,2,1,2
715,29,13,10,32,bdc,2,4,3,,4,20,2,3,2,1,2
715,30,14,2,3,ac,1,3,,,1,24,2,3,2,1,2
715,31,15,8,23,dab,4,1,2,,2,22,2,3,2,1,2
715,32,16,2,4,ca,3,1,,,1,32,2,3,2,1,2
716,1,1,10,34,cdb,3,4,2,,3,11,2,1,3,3,1
716,2,2,9,30,dca,4,3,1,,3,3,2,1,3,3,1
716,3,3,5,10,db,4,2,,,4,13,2,1,3,3,1
716,4,4,3,6,da,4,1,,,4,14,2,1,3,3,1
716,5,5,10,34,cdb,3,4,2,,3,16,2,1,3,3,1
716,6,6,4,8,cb,3,2,,,2,15,2,1,3,3,1
716,7,7,6,12,dc,4,3,,,3,5,2,1,3,3,1
716,8,8,2,3,ac,1,3,,,1,4,2,1,3,3,1
716,9,9,2,3,ac,1,3,,,3,9,2,1,3,3,1
716,10,10,6,12,dc,4,3,,,4,10,2,1,3,3,1
716,11,11,1,1,ab,1,2,,,1,7,2,1,3,3,1
716,12,12,9,30,dca,4,3,1,,4,2,2,1,3,3,1
716,13,13,1,1,ab,1,2,,,2,8,2,1,3,3,1
716,14,14,6,11,cd,3,4,,,4,1,2,1,3,3,1
716,15,15,3,6,da,4,1,,,4,12,2,1,3,3,1
716,16,16,10,31,bcd,2,3,4,,2,6,2,1,3,3,1
716,17,1,4,8,cb,3,2,,,3,27,2,1,3,3,1
716,18,2,11,56,dacb,4,1,3,2,4,19,2,1,3,3,1
716,19,3,7,13,abc,1,2,3,,2,29,2,1,3,3,1
716,20,4,9,28,cda,3,4,1,,4,30,2,1,3,3,1
716,21,5,6,11,cd,3,4,,,3,32,2,1,3,3,1
716,22,6,5,9,bd,2,4,,,2,31,2,1,3,3,1
716,23,7,5,9,bd,2,4,,,2,21,2,1,3,3,1
716,24,8,10,34,cdb,3,4,2,,3,20,2,1,3,3,1
716,25,9,1,2,ba,2,1,,,2,25,2,1,3,3,1
716,26,10,1,1,ab,1,2,,,2,26,2,1,3,3,1
716,27,11,5,10,db,4,2,,,4,23,2,1,3,3,1
716,28,12,8,21,bad,2,1,4,,1,18,2,1,3,3,1
716,29,13,11,56,dacb,4,1,3,2,1,24,2,1,3,3,1
716,30,14,5,9,bd,2,4,,,4,17,2,1,3,3,1
716,31,15,9,27,cad,3,1,4,,1,28,2,1,3,3,1
716,32,16,7,17,cab,3,1,2,,3,22,2,1,3,3,1
717,1,1,4,7,bc,2,3,,,2,2,2,2,3,1,3
